marketplace,customer_id,review_id,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,14282432,R1DSW9H9MFH7MO,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,love it,works great and functions wonderful. love that I can check on my house from anywhere . and with a built in microphone you can usually hear if someone's home even if you cant see them.,30-10-2013
US,33252910,R1D65KPL0DO343,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,Not bad,"The reviews are pretty accurate - one of the things Foscam has upgraded is their support - trying to configure it was like trying to learn Farsi BUT when I called Tech support, they linked right into my computer and configured it in about 10 minutes so that I could watch on-line, on my phone, on my ipdad, etc.<br /><br />It's a pretty decent product with good imaging, the ONLY problem I have is when my wife chimes in and says &#34;hello&#34; while &#34;spying&#34; on me at the office. She can hear me, but half the time her voice cuts out. That was the only thing keeping me from giving it 5 stars.<br /><br />Otherwise, a pretty decent product with excellent tech support.",30-10-2013
US,7325106,RS8POMA16ZGS9,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Works great,"I got this to add to my home security system, by far the best camera in its price range. I can use my cell phone to monitor my cams when I'm away or to check to see what's going on should I have a false alarm which has only happened once when one of my dogs set off a motion detector. Forget the software that comes with it and just use the paid version of IP Cam Viewer.",30-10-2013
US,33836178,RL1XU0I59AVCR,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,2,4,N,Y,Motion Alarms are Worthless!,Had high hopes for this product as the replacement for Panasonic webcams that haven't been updated in years.  The software interface is very non-friendly and non-standard.  Don't expect to use this camera for a motion detection alarm for your home as every time the light changes in the room it thinks it's a motion alarm.  This is because it uses the image to image comparison to detect motion rather than an infrared detection.  Of course it's too late to send it back to Amazon so I basically have a doorstop...,30-10-2013
US,46684792,R2J4RVN43O74JS,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,Great Support,had a little trouble getting connected on iphone but all it took was a call to Andrew at tech support and he took care of it all.,29-10-2013
US,21894261,R2OKKUEQ0JQLB1,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,Y,Jennifer was great.,"Jennifer was great!  She took control of my computor and set it up for me for my new F18910w.<br />It was easy, since she did all the work!",29-10-2013
US,31147005,R2NVWMVD68F7EP,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,2,N,Y,Excellent support,"Age challanged, however their support site was excellent.  I allowed them to take over the computer and she loaded it and it was a GO",28-10-2013
US,35199934,RCE7EY802LSYW,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,2,N,Y,AMAZING WEBCAM AD TECH SERVICE,"The image quality is excellent for the price. the installation pretty straight forward. if you need tech support like i did, the service is great. the rep was knowledgeable about the product.",28-10-2013
US,22539391,R2J5LO60UAFFNA,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,2,0,0,N,Y,"Good, but...","I received my camera last week, and so far I think it *could* be a cool system.  I can watch my kids through my phone and communicate back and forth with them when they're home.  That's cool.  The problem is that the motion sensing and emailing functions don't seem to work for me.  It will sense motion, and it will send email, but it sometimes sends emails when it detects motion, though it never attaches snapshots from the camera when it sends email (it's supposed to send 6 at a time).<br /><br />I've been in IT for 15 years so I'm pretty sure I'm doing it right.  Part of the problem is that the documentation is old and/or confusing.  For example, in the documentation online, it says Gmail, which I'm using as my email provider. won't work.  However, in the web UI it tells you how to set up Gmail.<br /><br />I bought this camera explicitly for the purpose of monitoring our home while we're away so to me, the product fails to do the one thing we wanted it to do.  I sent an email to Foscam support, so hopefully they'll have a solution so I can give this camera the stars it deserves.",28-10-2013
US,14766013,R2NJUX5BAU52R2,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,7,10,N,Y,terrible pictures and motion detection,"Hi. I've had my foscam for about a week now and it's a terrible product.  I specifically purchased it to take pictures of movement to monitor my house.  All the pictures are nearly delayed and miss the action.  The pictures show a late image of a person then all the remaining pictures are blank.  It's almost as though the timing for the photo is off or late.  Either way, this product is not worth ALL the time, effort and money I've spent on it.  Furthermore, it was complicated to set-up and I continually had to reset the camera to \\""factory settings\\"" while trying to connect the wireless feed.  VERY FRUSTRATING.  DO NOT purchase this product, spend a little more money and get better quality.  Trust me it's worth the peace of mind and sanity.  I'm returning it Monday.  Good luck. jmm",27-10-2013
US,23948846,R298MPM5KRSDGU,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,N,Foscam BBM Group,"I have created a BBM chatgroup for us Foscam users.<br />1. If you are not Blackberry users, you need to install BBM for iPhone / Android<br />[...]<br /><br />* If you want to skip the waiting, follows these steps<br />[...]<br /><br />2. Leave your PIN here and I will add you to the group chat<br />[...]",26-10-2013
US,21351503,R18678C36CCHR0,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,Y,Foscam Support,The camera is great along with the support! Calvin was very prompt and helpful through the entire setup. It only took minutes and it worked great on the first attempt. Will certainly buy from here again.,26-10-2013
US,36855356,R8UIBFMJ39C2C,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,1,N,Y,Great Technical support,The pan and tilt facility of the camera really works. The picture quality is good and for the prize is much low compared to other cameras. Irish from foscam tech support help me to set up this camera.,26-10-2013
US,23413430,R80LE9D0UEKHD,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,Love this,Great cam I have it mounted on my front porch in AZ. set to motion alarm so if any one walks up my sidewalk it takes pictures of them every 1 second and emails them to me. I can access it via my android cell phone or my pc to see live 24/7 video. Only reason I don't give it all 5 stars is it came with no Android or apple phone software you have to purchase that separate. There is free software but it does nothing till you purchase the full version. Also the Audio stinks on it.,26-10-2013
US,33561963,RQ1XGRVJUVV6X,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,4,N,Y,foscam support,I just purchased two of these cameras from foscam. I researched a ton of them and landed on these because of the price and the ease of set up. I went through the booklet that came with the cameras to set it up on my own but got stuck with one of the steps. I called the tech support line and Calvin took my call. He was incredibly helpful and did the entire thing for me!!! It is all set up and it only took about 5 minutes. Super easy! Would highly recommend!!!,25-10-2013
US,14392037,R2MFYHZ957R2VL,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,2,N,Y,FI8910W,The camera was amazing...needed support with a few set-up options...contacted support it was great...got everything done thank you and look forward to working with you again!,25-10-2013
US,51964355,REX0Q8PJO43QY,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,Great tech support!,Tech set up camera for me remotely!  Awesome!  Great tech support!  Very patient and professional!  Thanks Foscam for a great help line experience!,24-10-2013
US,22731110,R30SD0RS9N5HBI,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,2,4,N,Y,Terribly instructed,"Waste lots of time to install this one each time. The manual is hard to understand, lots of jargons. And now the wireless function is totally shut down. It is a piece of junk right now. Do not buy it",24-10-2013
US,51614861,RXETAZTUT1RNB,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,Great Customer service,Had a little problem with forwarding but Irish from CS was very helpful helping me.1st service. The picture quality of the camera is good and it has a good night vision.,23-10-2013
US,43624,R3TZOGGBI2MSI0,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,2,N,Y,Technical support,Great product! Even better tech support. Lost camera on network and John was amazing. Had me up and going quick. I've worked in and dealt with service for a long time and this was by far the most plesurable experience ever. Foscam support is 2nd to none. John Thank you!!!!,23-10-2013
US,11125655,R3H7H88SF6PSYX,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,2,1,2,N,N,Foscam Ip Cameras Unreliable,"I run a gaming house and i purchased over 12 of these Foscam Ip cameras, 100% of them break down after 1-2 months of constant use. They are very sensitive to power fluctuations, even just unplugging them may cause it to stop functioning. I am looking for an alternative solution for Ip cameras for my Gaming house. Running these cameras 24/7 they will only last 1-2 months.",23-10-2013
US,16360409,R2O0SXAGR8CJ4E,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,1,N,Y,Technical Support,"Calvin was great!<br /><br />Camera didn't connect right away, but I called support and he handled everything remotely! It was a piece of cake!",23-10-2013
US,13596949,R1UB244X4LP6VQ,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,Foscam,"Contacted Foscam for help...service was very good, camera is working as advertised.  Very Happy and would recommend to anyone looking for a home camera.",23-10-2013
US,10873462,R10NUYS8YP6MB5,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,2,2,N,Y,The camera constantly reboots,"About a week ago I purchased the Foscam FI8910W. Set the camera up with no problems.<br /><br />However when used wirelessly the camera constantly reboots while, panning tilting and feature setting.<br />Checked Google and found many others are experiencing the rebooting problem.<br /><br />Upgraded the firmware to  version 11.37.2.52, no improvement, may be worst. Now some times the<br />video window is black when accessed.  Thought about adding multiple cameras for security, but not with the Foscam Products",22-10-2013
US,34208119,R2337UGWTNGAQF,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,FosCam,"I contacted FosCam for tech service & was on hold for approx 6 minutes.  Calvin, the tech, took over my laptop & solved all issues that I had with my 2 new FosCam cameras.  He was very helpful & patient.",22-10-2013
US,52749075,R2NCT9ZEXW22L1,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,1,2,N,Y,NOT really wireless.,"setup is a chore, you have to plug a ethernet cable into the router and run a software package from an included disc. the setup is not very user-friendly and the documentation is extremely poor. Once you go through wired setup, you can set the wireless parameters, and it works --- only until you disconnect the power. When you plug in the camera again it will not reconnect to wireless. Who designs a wireless camera that can't be unplugged to move it around? mind-boggling.<br /><br />Very stingy 30-day return window as well, so now I'm stuck with it.<br /><br />Also, it does not say here, but Foscam's site says if you plan to use an indoor camera t look out a window you;re out of luck, the reflection from the IR lights off the glass will blind it. Didn't get a chance to see if that's actually true, because I can't unplug it without losing my wireless connnection!<br /><br />This is the worst purchase I've made on Amazon for probably three years, and I buy a lot.",22-10-2013
US,15310029,R2DB6QB1JPN7HK,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,1,N,Y,Knowledgeable and pleasant support,"I bought this camera about three weeks ago and started going through the process of setting it up with the instructions knowing full well I would be calling technical support.  I absolutely despise talking on the phone and the thought of spending hours trying to get this camera to operate the way I expected and wanted it to was nagging at me for days.  I finally called this morning and got right through to Amy Lopez.  Amy was helpful, knowledgeable and kind.  She helped me finish the set up of my camera, finish the set up of port forwarding and also helped me with the set up on my phone over the ip cam viewer basic.  I would bet money that I'll end up calling technical support in the future and can only hope I get Amy or someone as helpful and kind as her.<br />I'm hoping I'm not in the market for another camera in the future but if I were, I would buy the Foscam.  Obviously I haven't been using it long enough to say whether it will continue to work and work the way I want it to but so far, so good with tech support!!",22-10-2013
US,42701868,R37WX7228PIGO9,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Just got it today,Setup was easy. Setup may not be easy for a novice. Night vision is very good. Works on my android phone and wife's iPhone. I will give review in about a couple years or when it breaks.,22-10-2013
US,47744575,R1RERYFPCHNTSY,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,Works Well for the Price,"Let's face it, this is not a professional level camera, but it's not nearly as expensive as one either. The pan/tilt work well, the zoom is digital, so it's grainy, but what can you expect for the price. The night Infra Red (IR) works well, illuminates around 25 feet.<br /><br />I have two of these mounted outside (even though these are clearly noted as indoor cameras) under the eves of my house. So far no weather has adversely affected them, but they've only been up a couple of months. I also have them wired with cat-5 ethernet cable, so I am not relying on the wifi capability. (I tried it with wifi at first, but the distance I could place the camera was fairly limited).<br /><br />Overall for the price, good cameras.",21-10-2013
US,15323303,R1YUMUMO6WD05W,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Great Cam Easy Setup,"I have been using this cam for several months now and could not be happier. Setup was easy and they are very dependable. We have ours setup to send us emails with motion detection. I am an Android user and I use the Little Cam Pro app to access the cameras. Foscam does have its own free app , but I prefer Little Cam Pro. I would definitely recommend these cams.",21-10-2013
US,40156789,R3UJ7LX8HEBPC7,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,3,1,1,N,Y,Opinion: Nightmare to set up for mac users,"The following is an opinion based on experience with this item.<br /><br />For Mac Users<br /><br />Pros:  Camera works.  Decent resolution.<br /><br />Cons:  Nightmare to set up for Mac users.  I called Foscam tech support and was on the phone with an \\""expert\\"" for over an hour.  The tech support specialist was barely able to get it to work.  He encountered multiple issues.  The firewall on my router had to be disabled for the camera to work properly.<br /><br />Additional software is required to record video on your laptop.  You cannot record remotely.<br /><br />Setup for Mac users is very cumbersome.  You may have to purchase additional software depending on what you want to do.<br /><br />Setup may be easy for PC users, but not for Mac users.  Expect to spend some time setting up this device.  You may be on the phone with tech support for a long time.",21-10-2013
US,22116517,RQBFKQD93G2A8,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,1,N,N,"good value, good camera, worst support","I don't want to discourage anyone from getting this great value of a webcam.<br />The camera functionality is good and stable and offers useful features at a undeniably great price.<br /><br />For the most part everything works well and there is a some very good help files in the Foscam forum written by 'TheUberOverLord'  there are even developer API's and utility programs for the technically inclined.<br /><br />There are also some excellent end user programs that are not front and center on the forum.<br /><br />however.. if you encounter an after sales problem and contact customer support I hope you don't have the same experience i did.<br />The chat app opens and a Foscam agent answers then ignores you..<br />then they transfer you to another agent...<br />who then transfers you to another agent...<br />who transfers you to customer service who doesn't type anything at all.<br />These 10 minute waits add up and this has happened on 3 separate occasions.<br /><br />I've now given up on foscam support.<br /><br />Please be aware, I'm a good customer, im not rude or anything, and when i have tech support encounters with other firms they are usually useful, sometimes they even solve the problem and sometimes they don't,  but Foscams customer support is simply an unacceptable waste of time and an insult to the customer.<br /><br />I'd still buy another Foscam camera because they are that good and a great value, but I sure hope I never need tech support.<br /><br />I took off 1 star for the pathetic customer support.  please note that this is regarding FOSCAM support from the manufacturer and NOT amazon or the vendor that is selling the camera.",21-10-2013
US,12739939,R2FRDHRGMTDGTW,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,remote installation,installation painless. very helpful.tech was very polite and patient. it only took a few minutes and we were up and running.,21-10-2013
US,15870783,R2L3NPX4J5B96N,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,Nice indoor camera....,"Nice indoor camera, but has a few problems. Night vision is limited both in distance and brightness. Also difficult to see into a brightly lit room from outside the room....bright spots are hard to see.",20-10-2013
US,36486154,R1HIJDL8W6SN4A,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,N,Helpful,Works great! Tech support makes really easy to get setup. Calvin was very helpful. Installation Guide needs more helpful instructions but tech support helps bridge the gap.,20-10-2013
US,19460668,R3M26UWLH13U2Y,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,"good product. Bought 1  first, 3 wks later, buy another one",Easy to setup. Clear picture even thousand miles away from home.<br /> Need to improve software on browser other than  MSFT explorer.<br />good customer service.,20-10-2013
US,25719723,R2PP4AYLRMH6JO,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,2,0,1,N,Y,Way too difficult yo set up,"Unless you are a computer expert, you do not want to buy this camera. Definitely not a product for the average consumer to buy. But if you're willing to take on the challenge and waste hours of time, then it works great once you get it set up.  Good luck!!!  You're going to need it.",20-10-2013
US,18216560,RSXGQ85Z5AX68,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,0,0,N,Y,Returned Very Quickly,Computers have generally come naturally to me so I was surprised to find that this was very difficult for me to set up. I had to call their tech support and spent hours searching and watching how to videos online. Their tech support was stumped my issues so I had no choice but to return the product.,20-10-2013
US,32175218,RB0IUTXWK1GL3,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Love it!!!,"Easy to set up, very clear and high resolution color vision. I monitor it across all my devices: laptop, tablet and phone.",19-10-2013
US,42377148,R1D48C2ZKCMF1T,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,2,2,2,N,N,"Hardware DSP design flaw -- good camera, don't buy it yet!","As of Oct 2013 most versions of this camera have a known hardware problem. Foscam has reportedly fixed this but older cameras are still in the pipeline and being delivered to customers, myself included. See discussion thread here: [...]<br /><br />I have an FI8918W which is the predecessor, and I like it a lot, but the image quality is terrible compared to the FI8910W. I like everything about this camera, but it isn't yet clear how to be sure you get one of the fixed ones. I am returning one today which I received last night, and I expect to return the second one I ordered last night. Unfortunately I also returned my 8918 thinking I'd swap it for an 8910 and now I'm not sure what to do.<br /><br />While I would prefer to buy from Amazon, I plan to contact Foscam directly to learn whether I can buy a fixed version as I intend to buy seven or eight of these. A real shame, apart from this issue, it really is a great device and a TON of functionality for the price! I'd four-star this one without the DSP bug.<br /><br />Edit: Foscam support offered to pull four units and test them and flash them with the DSP fix before shipping to me. Unfortunately, straight out of the box they locked up when pointing at a scene that I knew would crash the earlier cameras. So in addition to not being able to trust the cameras, I can't trust support, either. I guess I'll shop elsewhere.",19-10-2013
US,19771226,R1LQ34P3736BFT,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,Great product,"This is an awesome camera.  Works great for watching m kids. The support there is second to none. They took care of my set up and then when I called back with a problem, Sarah, got me back up a running. Thanks.",18-10-2013
US,14321457,R39A7SV4OSDM76,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,No BS--The Customer Support Was Really Good And It Works Great!!,"There is a LOT written about this camera and this company.  I'm just a regular guy who wanted to install a wifi camera for my kitchen and playroom area. Here is how I see it. Foscam is very defensive right now because of a lot of bad reviews and accusations of some falsies (reviews). There are trying really hard to get it right--based strictly on my experience. I agree with the previous customers that connecting with the included cat 5 cable is the quickest way to get an IP address and \\""get it working.\\"" I was then able to follow the manual directions and get a wireless connection.  The big pain in the process is port forwarding--I wouldn't even bother trying--just call them and they will remote in to your computer, change some router settings and then a pin hole will be created to allow your camera to be viewed by any device and any computer in the world. It took me 10 minutes to get this done from opening the box to hanging up the phone.  Note: they will encourage you to buy the Foscam App for iPhone ($5.99) while on the support line and will help you configure it--while I didn't really want to spend the $5.99, I rationalized I had a tech support guy set me up for free--glad I did it. This camera works well and I love the presets that give you 10 or more views at the push of a button.",18-10-2013
US,39455797,RCN48WUC6PCJP,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,Very good camera - Works as expected,Very good camera - Works as expected<br /><br />Customer support was very helpful to help setup the wireless part.<br />Will recommend for any use in your house.<br /><br />Calvin helped to fix the User Settings > Set path Alarm Fail Error.,18-10-2013
US,12284053,R167LDJORGMSPZ,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,0,N,Y,This is a really nice camara,she was kind knowledgeable and very professional .... i was helped by Kate Miller.... who was prompt and very helpful ...<br />I will recommend this product to my friends... the instructions fromt eh manufacturer where in my opinion average .... but the customer support was excellent,17-10-2013
US,24741282,R1I5T6X6PMRJSU,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,3,0,0,N,Y,Foscam FI8910W Pan & Tilt IP/Network Camera with Two-Way Audio and...,This camera is not an outdoor camera.  Installation instructions and software are buggy.  Software does not have all the bells and whistles of Blue Iris 3 software but is passable.  The management software that comes with the camera on the CD does not work.,17-10-2013
US,37368124,R1C12OID3PXKIV,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,1,1,N,Y,Terrible,Bought this along with the Linksys camera.<br />These things are absolutely worthless and do not function well at all.... good luck,16-10-2013
US,28094141,R1TQIFPVU65IUN,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,1,1,1,N,N,Not worth the money.,"I've had this camera for a couple of months now and today it finally went totally dead. It hasn't worked as advertised from day one. I was having to unplug and reset every few days to get a picture. The wireless worked fine when only a few feet from the router so I purchased the optional antenna and no better. This morning the picture was in shades of green and yellow; this afternoon it is total black. I have rebooted, reset and still nothing. I have seen a lot of good reviews, maybe I just got a lemon. It was $70 wasted and my confidence in Foscam is zero. Buyer Beware!",16-10-2013
US,14361580,R1AGQME0JAALDH,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,4,0,0,N,Y,Pretty happy with my Foscam,"So, I spent an hour or so under the impression that the camera was broken when it arrived. It worked, somewhat, but seemed to drop connection intermittently. I realized that if you take the web-panel off of port 80 you'll get flawless performance from the camera. The quality is meh, and the angle is not wide at all, but it's pretty good. The mounting hardware it comes with is actually really awesome. All in all I'm happy with my purchase, but I took one star off for the annoyingness of having to figure out the port issue. C'mon Foscam.",16-10-2013
US,12312880,R1DDJMXCFA6JWN,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,Great camera!,"Very good picture quality.  Iphone ap works well.  Slightly difficult to set up but, excellent customer support.  Thank you Irish!",15-10-2013
US,16566307,R3VPN2OZ4VTV3D,Foscam FI8910W Wireless/Wired Pan & Tilt IP/Network Camera with IR-Cut Filter for True Color Images - 8 Meter Night Vision and 3.6mm Lens (67° Viewing Angle) NEWEST MODEL,Camera,5,0,1,N,Y,Easy to set up - easy to use - good quality hardware,"Once you get past the enguish of the manual the device itself is actually pretty good. The program it comes with is cool to use and once you figure out to set it up you'll be on your way.<br />The device feels solid and there is no blinking lights, however you still get the evil red eye that is the IR.",15-10-2013
